[2024-01-06 07:11:36,288]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 48 , 1-MAE: 0.9128 , 1-train_avg_loss:0.9813 , 1-val_avg_loss:0.9128 , MAX Value:0.0872 , MAX Value Epoch:48
[2024-01-06 07:24:44,955]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 49 , 1-MAE: 0.9123 , 1-train_avg_loss:0.9819 , 1-val_avg_loss:0.9123 , MAX Value:0.0877 , MAX Value Epoch:49
[2024-01-06 07:37:55,007]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 50 , 1-MAE: 0.9123 , 1-train_avg_loss:0.9820 , 1-val_avg_loss:0.9123 , MAX Value:0.0877 , MAX Value Epoch:50
[2024-01-06 07:51:03,937]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 51 , 1-MAE: 0.9125 , 1-train_avg_loss:0.9819 , 1-val_avg_loss:0.9125 , MAX Value:0.0875 , MAX Value Epoch:51
[2024-01-06 08:04:12,955]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 52 , 1-MAE: 0.9122 , 1-train_avg_loss:0.9822 , 1-val_avg_loss:0.9122 , MAX Value:0.0878 , MAX Value Epoch:52
[2024-01-06 08:17:21,965]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 53 , 1-MAE: 0.9118 , 1-train_avg_loss:0.9822 , 1-val_avg_loss:0.9118 , MAX Value:0.0882 , MAX Value Epoch:53
[2024-01-06 08:30:30,812]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 54 , 1-MAE: 0.9125 , 1-train_avg_loss:0.9823 , 1-val_avg_loss:0.9125 , MAX Value:0.0875 , MAX Value Epoch:54
[2024-01-06 08:43:40,901]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 55 , 1-MAE: 0.9127 , 1-train_avg_loss:0.9825 , 1-val_avg_loss:0.9127 , MAX Value:0.0873 , MAX Value Epoch:55
[2024-01-06 08:56:50,033]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 56 , 1-MAE: 0.9119 , 1-train_avg_loss:0.9826 , 1-val_avg_loss:0.9119 , MAX Value:0.0881 , MAX Value Epoch:56
[2024-01-06 09:09:59,071]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 57 , 1-MAE: 0.9124 , 1-train_avg_loss:0.9830 , 1-val_avg_loss:0.9124 , MAX Value:0.0876 , MAX Value Epoch:57
